FSA,Departure,origin_lat,origin_long,dest_lat,dest_long,biking_dist (m),biking_time (s),walking_dist (m),walking_time (s),driving_dist (m),driving_time (s),origin_addr,dest_addr
M5T,9,43.66015962,-79.40016345,43.65605365,-79.38772514,1870,432,1614,1212,1870,432,"487 Spadina Crescent, Toronto, ON M5S 2T4, Canada","505 University Ave, Toronto, ON M5G 2P2, Canada"
M5T,10,43.66015962,-79.40016345,43.65605365,-79.38772514,1870,432,1614,1212,1870,432,"487 Spadina Crescent, Toronto, ON M5S 2T4, Canada","505 University Ave, Toronto, ON M5G 2P2, Canada"
M5T,11,43.66015962,-79.40016345,43.65605365,-79.38772514,1870,432,1614,1212,1870,432,"487 Spadina Crescent, Toronto, ON M5S 2T4, Canada","505 University Ave, Toronto, ON M5G 2P2, Canada"
M5T,0,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,1,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,2,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,3,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,4,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,5,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,6,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,7,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,8,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,9,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,10,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,11,43.6487112,-79.39255842,43.65003648,-79.40539868,1357,385,1356,1074,1357,289,"275 Richmond St W, Toronto, ON M5V 1X1, Canada","276 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,0,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,1,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,2,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,3,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,4,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,5,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,6,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,7,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,8,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,9,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,10,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,11,43.65839631,-79.40210376,43.65417183,-79.40089493,973,186,748,548,973,290,"18 Robert St, Toronto, ON M5S 2K3, Canada","56 Kensington Ave, Toronto, ON M5T 2K1, Canada"
M5T,0,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,1,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,2,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,3,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,4,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,5,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,6,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,7,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,8,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,9,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,10,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,11,43.65347412,-79.39345744,43.64750811,-79.39695076,1203,406,1039,789,1044,266,"110 Beverley St, Toronto, ON M5T 1Y2, Canada","441 Richmond St W, Toronto, ON M5V 1X9, Canada"
M5T,0,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,1,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,2,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,3,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,4,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,5,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,6,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,7,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,8,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,9,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,10,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,11,43.65758779,-79.39770903,43.64737859,-79.39677801,1365,380,1367,1033,1764,423,"171 Huron St, Toronto, ON M5T 2B6, Canada","16 Camden St, Toronto, ON M5V 1V1, Canada"
M5T,0,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,1,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,2,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,3,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,4,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,5,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,6,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,7,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,8,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,9,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,10,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,11,43.66322992,-79.39860536,43.64846052,-79.39211258,2635,673,1893,1388,2190,525,"110 St George St, Toronto, ON M5S 3G3, Canada","273 Richmond St W, Toronto, ON M5V 1X1, Canada"
M5T,0,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,1,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,2,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,3,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,4,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,5,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,6,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,7,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,8,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,9,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,10,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,11,43.65414354,-79.39408884,43.65028441,-79.40520646,1219,367,1111,845,1310,335,"137 Beverley St, Toronto, ON M5T 1Y4, Canada","278 Bathurst St, Toronto, ON M5T 2S3, Canada"
M5T,0,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,1,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,2,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,3,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,4,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,5,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,6,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,7,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,8,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,9,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,10,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,11,43.66151986,-79.39870911,43.64914509,-79.3944942,1794,426,1635,1203,1764,351,"7 Willcocks St, Toronto, ON M5S 3G3, Canada","397 Queen St W, Toronto, ON M5V 2A5, Canada"
M5T,0,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,1,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,2,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,3,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,4,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,5,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,6,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,7,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,8,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,9,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,10,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,11,43.64787563,-79.39062252,43.65904177,-79.3909696,1810,534,1635,1254,1811,410,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada","700 University Ave, Toronto, ON M5G 1X7, Canada"
M5T,0,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1570,407,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,1,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1712,449,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,2,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1570,407,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,3,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1712,449,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,4,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1712,449,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,5,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1712,449,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,6,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1712,449,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,7,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1712,449,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,8,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1712,449,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,9,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1712,449,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,10,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1712,449,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,11,43.65546061,-79.38767019,43.65620174,-79.39974591,1740,473,1197,939,1570,407,"123 Edward St #1403, Toronto, ON M5G 1E2, Canada","414 Spadina Ave., Toronto, ON M5T 2G7, Canada"
M5T,0,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,1,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,2,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,3,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,4,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,5,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,6,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,7,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,8,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,9,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
M5T,10,43.64988906,-79.39690114,43.64914467,-79.39737256,124,19,124,91,124,46,"186 Spadina Ave., Toronto, ON M5T 3B2, Canada","11 Cameron St, Toronto, ON M5T 2H1, Canada"
